text,answer
السلام عليكم ورحمة الله وبركاتهمعلش استشارة ادارية صغيرة لو صدرت اشارة نقل فى الشغل ليا و لزمايلى (مجموعة يعنى) فى منهم نفذ و منهم لا و اشتكيت فالنيابة الادارية و امبارح اتلقيت انه صدر قرار ادارى من وكيل الوزارة  بالنقل لينا هل ليها حل غير الشكوى فى النيابة الادارية القضاء الادارى مثلا ؟ ملحوظة الاشارة لما صدرتقالت ان فى عجز فالمكان الجديد مركز تانى فى نفس المحافظة(و فى نفس الاشارة قايل انه عنده وفرة فى الموظفين فالادارة التابعة للمركز الجديد ) و كمان قالت ان الاشارة تقليل الاغتراب للموظفين (انا حولت مكان اقامتى للمركز اللى انا شغال فيه حاليا ) فهل هناك حل و شكرا جزيلا لكم جميعا مقدما,"وعليكم السلام ورحمة الله وبركاته، يمكن الطعن على القرار الإداري أمام الجهات الإدارية العليا أو القضاء الإداري."
سؤال للسادة المستشارينبيت رخصته باسم ورثة س وتم تحويل احدى غرفه الى دكان بتاريخ 2001 دون علم و موافقة الورثة ومثبت باوراق رسمية انه احد الورثة وهو المقيم  بالعين عمل كده لوحده دون الموافقة من بقية الورثة واحدهم كان قاصرا وقتهاو استفاد بايجاره لمدة 17 عام  ثم سجله بالشهر العقارى بعد اخذ تنازلات صحيحة 2017س هل اوراق التحويل تعتبر مزورة ؟س وهل لو احد الورثة طلب حق ريع يجوز له عن المدة السابقة من 2001 حتى التسجيل 2017 ؟,"أولاً، إذا تم تحويل الغرفة إلى دكان دون علم وموافقة الورثة فإن ذلك يعتبر عملاً غير قانوني ويحتاج إلى موافقة جميع الورثة لإثبات صحته."
برجاء الافاده لو سمحتم انا ساكن اخر دور وصاحب البيت افل باب الاسطح وسقف عندي حصل ضرر فيه وانا بعت الايجار عن طريق المحكمه لو سمحتم ايه الايجراء القانوني في ذلك ولكم جزيل الشكر,"إذا حدث ضرر في سقف الشقة الخاصة بك جراء عيوب بناء في البناية، فمن واجب صاحب البناية تعويضك عن هذا الضرر حسب القواعد والأنظمة القانونية المحلية."
محتاجة استشارة قانونية متعلقة بالامتناع عن تسليم ميراث,ما هي القوانين التي تطبق في دولتك؟ هل هناك شروط قانونية تم تجاهلها أم ان هناك أحد الورثة رفض توقيع الوثائق المطلوبة؟
سؤال للسادة المستشارينبيت رخصته باسم ورثة س وتم تحويل احدى غرفه الى دكان بتاريخ 2001 دون علم و موافقة الورثة ومثبت باوراق رسمية انه احد الورثة وهو المقيم  بالعين عمل كده لوحده دون الموافقة من بقية الورثة واحدهم كان قاصرا وقتهاو استفاد بايجاره لمدة 17 عام  ثم سجله بالشهر العقارى بعد اخذ تنازلات صحيحة 2017س هل اوراق التحويل تعتبر مزورة ؟س وهل لو احد الورثة طلب حق ريع يجوز له عن المدة السابقة من 2001 حتى التسجيل 2017 ؟,"وبالنسبة لسؤالك حول مدى شرعية أوراق التحويل، فإذا تم تحويل العقار بدون موافقة جميع الورثة، فيمكن لأي منهم طلب إلغاء التحويل واستعادة ملكيته للعقار."
ما الإجراء القانونى الذى يتخذ حيال أحد الورثه لفق لى قضية إتلاف فى عقار صدر فيه الحكم بالبيع بالمزاد العلني وقضية الاتلاف حولت للخبير بالرغم أن استناد النيابه للاتلاف بتاريخ قبل تحرير محضر قسم الشرطه وقبل تاريخ تقرير مجلس المدينه هل يجوز للقاضى إعطاء البراءه دون انتظار تقرير الخبير لوجود أخطاء جسيمة فى الإجراءات وشكرا,"في مثل هذه الحالات، يتم استنادًا إلى الحقوق الرئيسية وهي حق المالك الشرعي في الممتلكات الخاصة به، وحق الطعن على قرارات الحكم لديه."
برجاء الافاده لو سمحتم انا ساكن اخر دور وصاحب البيت افل باب الاسطح وسقف عندي حصل ضرر فيه وانا بعت الايجار عن طريق المحكمه لو سمحتم ايه الايجراء القانوني في ذلك ولكم جزيل الشكر,"إذا حدث ضرر في سقف شقتك بسبب اهمال أو غيرة المالك، فلديك الحق في تتبعه قانونيًا للمطالبة بالتعويض لما يلحق بك من أضرار."
محتاجة استشارة قانونية متعلقة بالامتناع عن تسليم ميراث,يجب عليك الاتصال بمحامي قانون الإرث للاستشارة حول الخطوات التي يجب عليك اتخاذها لتطبيق حقوقك في الإرث.
السلام عليكم لوسمحت فى وحد بعالى شقة وتلع بيعها لى وحد تانى اعمل ايه لوسمحت ساعدنى وقولى اعمل ايه,"إذا تأكدت من صحة الملكية وجدوى الشراء، فيمكنك التواصل مع صاحب الشقة وتوقيع عقد بيع الملكية وإستلام ملكية الشقة بعد تحويل المبلغ المتفق عليه."
"استشارة ربنا ينفع بكم تم تخصيص أرض تابعة لهيئة المجتمعات العمرانية الجديدة ( جهاز المدينة ) لإقامة مسجد  تم بدأ الانشاء من حوالي سنتين علي نفقة متبرعو لكن المتبرع يريد ضمه لأحد الجمعيات الخيرية مثل الجمعية الشرعية أو أنصار السنة أى جمعية اهليه تشرف عليه بحيث يكون فى اهتمام و توفير أنشطة و خدمات لاهل المنطقة ( مستوصف طبي ، دار حضانة ، دار تحفيظ قران كريم )و لكن التخصيص منصوص فيه أن ( أن المبني مقام لاداء الشعائر الدينية فقط ولا يسمح باي انشطة او خدمات )  ( أن بعد الانتهاء يتم تسليم المبني الي هيئة الأوقاف ) ⁦ السؤال  هل ينفع تعديل التخصيص مع الجهاز بحيث يكون في سماح بأنشطة و خدمات تابعة للجمعيات و الجمعية هي الي تشرف علي المبني كله مصلي و ملحقاته؟جزاكم الله خير",التخصيص الصادر من جهاز المدينة يكون نهائيًا ولا يمكن تعديله إلا بعد الحصول على موافقة جهاز المدينة.
شخص مضى على ايصال امانة و حان أجل التسديد و استلام الوصل لكن الدائن رافض استلام المبلغ و تسليم المبلغ ؛ ما الاجراء الصحيح لإبراء الذمة حتى لا يقوم الدائن برفع ايصال الامانة امام المحاكم .. شكرا,"يجب على المدين تقديم الأموال إلى محكمة القضاء الشرعي أو محكمة السلم العام وتسليمها للمحكمة، وسيتم تخزين هذا المبلغ في حساب التوديع."
